Using command line value for config of json/experiments/TournoumentConfigs/Catan_TradeSurplusFull_3P_200_LLAMA_Fair.json
[LLMActionPlayer] API call took 164 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 195 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 247 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 160 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 367 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 220 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 260 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 170 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 197 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 189 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 175 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 494 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 445 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 155 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 278 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 209 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 235 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 180 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 169 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 211 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 251 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 195 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 179 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 164 ms (model=OPENROUTER size=LARGE)
[LOSE_GAME,WIN_GAME,LOSE_GAME]
[LLMActionPlayer] API call took 265 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 316 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 215 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 205 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 250 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 163 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 210 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 698 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 220 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 217 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 203 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 973 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 196 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 204 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 212 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 244 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 221 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 264 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 170 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 193 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 174 ms (model=OPENROUTER size=LARGE)
[LOSE_GAME,WIN_GAME,LOSE_GAME]
[LLMActionPlayer] API call took 260 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 467 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] Invalid response: I will place my second settlement on the tile numbered 8, which is already covered by my first settlement and will give me a high frequency of lumber production, and also place it on the tile numbered 6, which will give me a moderate frequency of brick production and a useful spread of resources, on the tile numbered 8, and on the tile numbered 6, and on the tile numbered 4, which will give me a moderate frequency of lumber production and a useful spread of resources, on the tile numbered 4, and on the tile numbered 6, and on the tile numbered 6, and on the tile numbered 6, and on the tile numbered 6, and on the tile numbered 6, and on the tile numbered 6, and on the tile numbered 6, and on the tile numbered 6, and on the tile numbered 6, and on the tile numbered 6, and on the tile numbered 6, and on the tile numbered 6, and on the tile numbered 6, and on the tile numbered 6, and on the tile numbered 6, and on the tile numbered 6, and on the tile numbered 6, and on the tile numbered 6, and on the tile numbered
[LLMActionPlayer] Action ID : null selected randomly since LLM returned non valid action[LLMActionPlayer] API call took 167 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 243 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 203 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 594 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 207 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 207 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 205 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 236 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 214 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 218 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 275 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 260 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 171 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 179 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 186 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 191 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 462 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 737 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 158 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 198 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 577 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 213 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 225 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 257 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 163 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 209 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 188 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 174 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 207 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 258 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 187 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 598 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 237 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 271 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 237 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 327 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 196 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 168 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 262 ms (model=OPENROUTER size=LARGE)
[WIN_GAME,LOSE_GAME,LOSE_GAME]
[LLMActionPlayer] API call took 203 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 206 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 192 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 184 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 371 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 165 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 447 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 317 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 154 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 228 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 555 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 260 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 205 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 196 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 365 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 152 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 690 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 362 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 497 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 178 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 198 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 167 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 167 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 167 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 278 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 204 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 161 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 184 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 156 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 344 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 215 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 486 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 362 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 208 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 169 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 274 ms (model=OPENROUTER size=LARGE)
[LOSE_GAME,LOSE_GAME,WIN_GAME]
[LLMActionPlayer] API call took 570 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 236 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 199 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 149 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 209 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 239 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 200 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 169 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 859 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 223 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 433 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 205 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 156 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 211 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 223 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 251 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 292 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 165 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 233 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 177 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 200 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 259 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 192 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 764 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 428 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 417 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 258 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 249 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 238 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 164 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 660 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 217 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 273 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 185 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 202 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 231 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 533 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 196 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 213 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 206 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 291 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 273 ms (model=OPENROUTER size=LARGE)
[LOSE_GAME,WIN_GAME,LOSE_GAME]
[LLMActionPlayer] API call took 367 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 253 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 178 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 258 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 226 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 284 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 183 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 287 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 168 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 212 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 183 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 307 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 193 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 159 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 176 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 237 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 216 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 190 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 172 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 180 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 292 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 203 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 169 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 195 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 160 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 154 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 463 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 205 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 171 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 518 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 221 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 278 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 262 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 212 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 156 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 3036 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 191 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 255 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 179 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 210 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 168 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 210 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 170 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 189 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 158 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 237 ms (model=OPENROUTER size=LARGE)
[LOSE_GAME,WIN_GAME,LOSE_GAME]
[LLMActionPlayer] API call took 3924 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 278 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 191 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 210 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 157 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 189 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 176 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 162 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 225 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 242 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 244 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 209 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 367 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 200 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 202 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 213 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 226 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 155 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 179 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 438 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 190 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 217 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 234 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 154 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 3172 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 231 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 163 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 151 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 149 ms (model=OPENROUTER size=LARGE)
[LOSE_GAME,WIN_GAME,LOSE_GAME]
[LLMActionPlayer] API call took 409 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] API call took 662 ms (model=OPENROUTER size=LARGE)
[LLMActionPlayer] Invalid response: I will place a settlement on the tile numbered 6, which is already adjacent to my first settlement and produces a useful spread of resources including lumber and wool, and also on the tile numbered 8, which is adjacent to the tile numbered 6 and produces a high-frequency resource of wool, and on the tile numbered 4, which is adjacent to the tile numbered 8 and produces a high-frequency resource of grain, and on the tile numbered 11, which is already adjacent to my first settlement and produces a useful spread of resources including lumber and ore, and on the tile numbered 3, which is adjacent to the tile numbered 11 and produces a high-frequency resource of brick, and on the tile numbered 5, which is adjacent to the tile numbered 3 and produces a high-frequency resource of lumber, and on the tile numbered 10, which is adjacent to the tile numbered 5 and produces a high-frequency resource of wool, and on the tile numbered 9, which is adjacent to the tile numbered 10 and produces a high-frequency resource of grain, and on the tile numbered 2, which is adjacent to the tile numbered 9 and produces a high-frequency resource of lumber, and on the tile numbered 12, which is adjacent to the
[LLMActionPlayer] Action ID : null selected randomly since LLM returned non valid action[LLMActionPlayer] API call took 198 ms (model=OPENROUTER size=LARGE)
